Absolute Magnitude,Est Dia in KM(min),Est Dia in KM(max),Est Dia in M(min),Est Dia in M(max),Est Dia in Miles(min),Est Dia in Miles(max),Est Dia in Feet(min),Est Dia in Feet(max),Relative Velocity km per sec,Relative Velocity km per hr,Miles per hour,Miss Dist.(Astronomical),Miss Dist.(lunar),Miss Dist.(kilometers),Miss Dist.(miles),Orbit Uncertainity,Minimum Orbit Intersection,Jupiter Tisserand Invariant,Epoch Osculation,Eccentricity,Semi Major Axis,Inclination,Asc Node Longitude,Orbital Period,Perihelion Distance,Perihelion Arg,Aphelion Dist,Perihelion Time,Mean Anomaly,Mean Motion
27.197,0.0096639567,0.0216092642,9.6639567269,21.609264173,0.0060049025,0.0134273701,31.705895788,70.8965382695,9.4037434749,33853.4765095356,21035.233778939,0.353973324,137.6956176758,52953656.0,32903876.0,6,0.00223976,6.091,2458000.5,0.3458404440467126,0.986420173735552,2.500098601413876,6.219294469626103,357.8420270713033,0.6452761828342133,294.9074533476469,1.327564164636891,2457913.918084465,87.10404936982205,1.006030518400419
21.6,0.1272198785,0.2844722965,127.2198785394,284.4722965033,0.0790507431,0.1767628354,417.3880663071,933.3080892598,17.95549659,64639.787724022,40164.6503221846,0.3534311901,137.4847412109,52872556.0,32853482.0,4,0.20749,5.378,2458000.5,0.7348037794820059,1.086657842146852,18.02197796934838,55.72428738449803,413.7496645647441,0.288177552733584,355.1180244135313,1.885138131560119,2458161.6356806434,219.7972397325991,0.8700913398412355
23.9,0.04411182,0.0986370281,44.1118199997,98.6370281305,0.0274098057,0.0612901888,144.7238235278,323.6123073718,11.7086406038,42151.1061737549,26191.0581666868,0.1378729622,53.6325836182,20625502.0,12816093.0,7,0.0226563,4.358,2458000.5,0.3880058068573355,1.551912340128347,2.646710392207668,165.0253389831142,706.1536472461027,0.9497613404249916,175.8151417699317,2.154063339831701,2458299.960186568,207.3339795313788,0.5098040651690295
27.1,0.0101054342,0.0225964377,10.1054341542,22.5964377109,0.0062792237,0.0140407711,33.1543125905,74.1352966996,9.335961184,33609.4602623465,20883.6115724563,0.2830047945,110.0888671875,42336916.0,26306938.0,6,0.0115762,6.313,2458000.5,0.2789381251155816,0.9462583597208308,6.504062867052895,296.1455870151312,336.2118534547016,0.6823108269853568,300.081148657659,1.210205892456305,2457957.826110319,45.69321434487789,1.070753443999271
21.8,0.1160259082,0.2594418179,116.0259082094,259.4418179074,0.0720951346,0.1612096218,380.6624406898,851.1870938635,3.8443837606,13839.7815380325,8599.5020340069,0.276983776,107.7466888428,41436184.0,25747250.0,5,0.257034,4.057,2458000.5,0.2975276237020335,1.760847084241487,7.290506538541998,123.5171966949774,853.4555180176723,1.236946435564463,344.4270581077288,2.284747732918511,2458241.542817157,258.3246199189691,0.421814602401511
26.682,0.0122505328,0.027393024,12.2505327765,27.3930240488,0.0076121258,0.0170212307,40.1920379544,89.8721290202,17.3239278552,62366.1402785566,38751.8942191953,0.2590931946,100.7872543335,38759792.0,24084218.0,7,0.00595889,5.298,2458000.5,0.3439952899362467,1.181531894883978,2.746846170175341,27.94005363649257,469.1012621138207,0.7750904881344411,89.07056446766876,1.587973301633515,2457793.507091943,158.8515165461909,0.7674249230918743
22.7,0.0766575574,0.1714115092,76.6575573531,171.4115092306,0.0476327831,0.1065101409,251.5011804664,562.3737359442,10.0566346658,36203.8847969808,22495.6860839907,0.0906495604,35.2626800537,13560981.0,8426403.0,6,0.0465334,7.158,2458000.5,0.3021297511273738,0.8114865177152246,7.591957852125675,303.5110212495503,267.0056122249443,0.5663122980747046,350.6679604881678,1.056660737355745,2458016.457187094,338.4851437920829,1.348286266345258
16.0,1.6770846216,3.750075218,1677.0846216284,3750.0752179805,1.0420917484,2.3301879883,5502.2463100232,12303.3967781592,31.3884631791,112998.4674446837,70212.8532852814,0.4506054531,175.2855224609,67409616.0,41886392.0,0,0.160932,6.257,2458000.5,0.4557420748527217,0.9297373077814785,28.57736271999575,52.90097723600763,327.4453401402245,0.5060168980651639,278.0241357331101,1.353457717497793,2458001.574620321,358.8185407817365,1.099420134810391
27.7,0.0076657557,0.0171411509,7.6657557353,17.1411509231,0.0047632783,0.0106510141,25.1501180466,56.2373735944,6.3760728151,22953.8621343864,14262.6372801136,0.4631618027,180.1699371338,69288016.0,43053580.0,6,0.000942856,4.272,2458000.5,0.4566361189311688,1.57658586212522,7.295785193016767,323.6160817249433,723.0608851708147,0.8566598128826087,234.8662745908226,2.296511911367831,2458195.1556770154,263.0841729061694,0.4978833835202608
22.7,0.0766575574,0.1714115092,76.6575573531,171.4115092306,0.0476327831,0.1065101409,251.5011804664,562.3737359442,18.2410028298,65667.610187437,40803.2992300772,0.4661866007,181.3465881348,69740528.0,43334752.0,2,0.00385218,6.481,2458000.5,0.1621960789499528,0.9171413543662438,13.06024110959747,295.0406370400677,320.8136523206951,0.7683846228451898,305.9033341542667,1.065898085887298,2458153.676955332,188.1129761134878,1.122146758393352
21.5,0.1332155667,0.2978790628,133.2155666981,297.8790627982,0.0827762899,0.1850934111,437.0589598459,977.2935443908,8.944859727,32201.4950173184,20008.7567233999,0.0561046869,21.82472229,8393142.0,5215256.5,2,0.0379894,7.63,2458000.5,0.4092326096436693,0.7497160023920006,5.712156531036226,320.5991964727255,237.1065754690416,0.4429077662415029,308.9329215853029,1.056524238542498,2458072.5642821174,250.5844702494984,1.51830458218146
18.2,0.6089126221,1.3615700154,608.9126221057,1361.5700153859,0.3783606449,0.846040122,1997.7448871092,4467.0933692788,17.0654111852,61435.480266607,38173.6182801036,0.3769029248,146.6152496338,56383876.0,35035316.0,0,0.378174,3.84,2458000.5,0.3034990210368126,1.792318677752531,33.10571092372756,149.1682039912131,876.4381485797527,1.248351713668644,302.9771999310115,2.336285641836419,2458316.629203072,230.1488367544827,0.410753457712186
19.1,0.4023045798,0.8995803882,402.3045798343,899.5803881691,0.2499803991,0.5589731654,1319.8969577037,2951.3793207207,16.8970457243,60829.3646074091,37797.0015806426,0.3275791738,127.4282989502,49005148.0,30450386.0,1,0.0957584,3.216,2458000.5,0.6865294416770739,2.273613136257906,15.18687917391079,325.14239174,1252.198795193434,0.7127107792331048,132.7969321470589,3.834515493282706,2458215.00621898,298.3306874841186,0.2874942871546118
19.8,0.2914439045,0.6516883822,291.4439045349,651.6883821679,0.1810947904,0.4049402617,956.1808197541,2138.0853117517,21.2643827631,76551.7779472892,47566.2978028587,0.3034683976,118.0492095947,45398228.0,28209150.0,0,0.117307,4.906,2458000.5,0.7765953627328233,1.197747169436027,21.77340385753661,31.94881815541783,478.7911967074186,0.2675822719256433,292.8493423590704,2.12791206694641,2457972.6730865273,20.92287602430696,0.7518935236814517
24.4,0.0350392641,0.0783501764,35.0392641108,78.3501764334,0.0217723826,0.0486845275,114.9582192654,257.0543928497,8.163056725,29387.0042099407,18259.9415881157,0.1526302147,59.3731498718,22833154.0,14187864.0,0,0.0601388,4.027,2458000.5,0.4018400045011861,1.755630306147759,1.349399349826927,215.3731806997821,849.6655903052291,1.050147816022925,314.6985624371525,2.461112796272593,2457940.509630069,25.417685994794,0.4236961036290473
21.7,0.1214940408,0.2716689341,121.4940407996,271.6689340891,0.0754928736,0.1688071972,398.6025088171,891.3023057169,33.2003344028,119521.2038500685,74265.8280256162,0.454604947,176.8413238525,68007936.0,42258172.0,6,0.00575162,3.141,2458000.5,0.7127403368733652,2.360527014536164,7.709094832959305,138.5666984802026,1324.682775537993,0.6780841949969793,260.6215053037919,4.042969834075349,2457344.359021632,178.3149570405308,0.2717631773039347
21.3,0.1460679643,0.3266178974,146.0679642714,326.6178974458,0.090762397,0.2029508896,479.2256199,1071.581062656,14.5327564686,52317.9232867944,32508.3229445084,0.1551609441,60.3576087952,23211748.0,14423111.0,6,0.0196999,5.71,2458000.5,0.09258970181258734,1.059755265613352,27.07095324632146,290.1176283125167,398.4802503373492,0.9616328415758923,306.0184645250985,1.157877689650812,2458054.339401818,311.3597358009504,0.9034324780092058
20.2,0.2424124811,0.5420507863,242.4124811008,542.0507863358,0.1506280858,0.3368146392,795.3165644948,1778.3819018419,12.3588012345,44491.684444362,27645.4024815537,0.1728372815,67.2337036133,25856090.0,16066230.0,0,0.126152,5.976,2455791.5,0.2989783053263816,1.001279870798668,21.48186836899148,60.96973558511647,365.9583451042971,0.7019189118698638,225.1315602381134,1.300640829727472,2455783.8710347074,7.504754413108508,0.9837185155523672
21.3,0.1460679643,0.3266178974,146.0679642714,326.6178974458,0.090762397,0.2029508896,479.2256199,1071.581062656,9.9810213335,35931.676800753,22326.5466210012,0.2151934525,83.7102508545,32192482.0,20003482.0,2,0.00282576,4.289,2458000.5,0.5021326340581344,1.550775986245887,8.418811223039894,23.51086441386405,705.3781908872437,0.7720807554381385,287.8492278545975,2.329471217053635,2458070.554268261,324.2467871849555,0.5103645174330982
21.8,0.1160259082,0.2594418179,116.0259082094,259.4418179074,0.0720951346,0.1612096218,380.6624406898,851.1870938635,9.1088576814,32791.8876529727,20375.6037474818,0.3006797895,116.9644470215,44981060.0,27949934.0,1,0.104736,6.003,2458000.5,0.3775352983208624,1.001342942840337,7.104126563177385,179.5057827726986,365.9929240029879,0.6233006361936202,170.8521652770838,1.379385249487054,2457994.5484825065,5.854064811306019,0.983625574130119
20.7,0.1925550782,0.4305662442,192.5550781879,430.566244241,0.1196481415,0.2675413778,631.7424027221,1412.6189567557,12.2628030086,44146.0908309586,27430.6640499364,0.3901327393,151.7616271973,58363024.0,36265104.0,7,0.256945,3.102,2458000.5,0.54817718609299,2.675079132385158,15.21096083273349,162.5879935467457,1598.097886698392,1.208661781018185,325.2390539965164,4.141496483752131,2458068.9296454047,344.5850041160105,0.2252678030528818
13.92,4.3707400403,9.7732718421,4370.7400403053,9773.2718421028,2.7158511096,6.0728276978,14339.6987538352,32064.5411904446,12.8440043126,46238.4155253794,28730.753246867,0.4838779674,188.2285308838,72387112.0,44979268.0,0,0.245487,3.996,2458000.5,0.3648145150784295,1.709445696814586,26.86936221652994,246.5743149368765,816.3593868969383,1.085815093878265,115.4858739826434,2.333076299750907,2458071.7144610146,328.5956866829895,0.440982250927983
17.8,0.7320739893,1.6369672047,732.0739893473,1636.96720474,0.4548895468,1.017163949,2401.8176272101,5370.6274839991,14.3917821665,51810.4157994295,32192.9775282622,0.4616293123,179.5737915039,69058760.0,42911124.0,0,0.126462,4.992,2458000.5,0.693052275559326,1.205977678707015,12.6295384519669,290.5683790572897,483.7347994085201,0.3701721042053644,201.5142518817539,2.041783253208665,2457792.690778082,154.6535828765421,0.7442094313664945
20.8,0.1838886721,0.411187571,183.8886720703,411.1875710413,0.1142630881,0.2555000322,603.309310875,1349.040630575,23.4063138072,84262.7297059124,52357.583355321,0.4489438779,174.639175415,67161048.0,41731940.0,1,0.241921,5.173,2458000.5,0.401340468388288,1.196397774559553,20.38245577467359,198.4950754068257,477.9823076526362,0.7162349313391166,158.2507143536437,1.676560617779989,2457814.8372245007,139.8348811442544,0.7531659524553419
24.8,0.0291443905,0.0651688382,29.1443904535,65.1688382168,0.018109479,0.0404940262,95.6180819754,213.8085311752,4.7288494257,17023.8579325538,10577.9632803694,0.3415432033,132.8603057861,51094136.0,31748424.0,5,0.0378689,5.004,2458000.5,0.1889226522509931,1.292702072996871,0.9766283120282108,45.26691335656935,536.8415167885923,1.048481368795945,190.6591072492211,1.536922777197796,2457869.1444189246,88.08560386672828,0.6705889703790694
19.2,0.3841978911,0.8590926012,384.1978910643,859.0926012318,0.2387294278,0.5338152287,1260.4918089193,2818.5453698252,18.8197743236,67751.187565113,42097.9531845559,0.4529726664,176.2063751221,67763752.0,42106440.0,1,0.254796,6.006,2458000.5,0.2839999908687965,0.9931395616890284,23.75271164772924,175.2474080536218,361.5046187285948,0.7110879352379037,349.7534831072251,1.275191188140153,2458084.182992026,276.6653050372549,0.995837899018036
20.0,0.2658,0.5943468684,265.8,594.3468684194,0.1651604118,0.369309908,872.047272,1949.9569797852,14.9717151568,53898.1745644361,33490.2296342186,0.2087902041,81.2193832397,31234570.0,19408262.0,1,0.035022,4.312,2458000.5,0.4655482808720745,1.544968600175054,11.909113937221,349.7730505523919,701.4196249432101,0.8257111243622218,53.16448357853943,2.264226075987885,2458305.7351972423,203.3396114113836,0.5132448354708454
18.8,0.4619074603,1.0328564805,461.9074602816,1032.8564805039,0.2870159005,0.6417870641,1515.4444719902,3388.6368554964,15.7269661954,56617.078303345,35179.6506824312,0.2982610834,116.0235595703,44619224.0,27725100.0,1,0.0160302,7.06,2458000.5,0.286890658468444,0.8263226900946545,1.327445308802628,92.06991506419344,274.3613582894533,0.589258429425983,71.73387784619896,1.063386950763326,2458113.0763187185,212.2843195144033,1.312138131420815
16.1,1.6016033798,3.5812940302,1601.6033797856,3581.2940301941,0.9951898937,2.2253122528,5254.6044325359,11749.652706022,34.9568700296,125844.7321065942,78195.0225692335,0.2322031894,90.327041626,34737104.0,21584634.0,0,0.0128391,3.419,2458000.5,0.5893883686838894,1.846780279691228,51.31335245258825,164.3601894955358,916.6874159207885,0.7583094633264379,293.5331962595734,2.935251096056017,2458340.609559608,226.4327235954541,0.3927183833306901
27.2,0.0096506147,0.0215794305,9.6506146958,21.5794304844,0.0059966121,0.0134088323,31.6621227185,70.7986587106,12.9349606778,46565.8584400192,28934.213540133,0.3953869612,153.8055267334,59149048.0,36753516.0,5,0.0119972,6.015,2458000.5,0.03505713745813591,1.013551481760373,2.719060550581397,87.67482691043348,372.7066538749004,0.9780192681434025,107.8823993030026,1.049083695377344,2457857.875663735,137.7618578082606,0.965907091427551
26.1,0.0160160338,0.0358129403,16.0160337979,35.8129403019,0.0099518989,0.0222531225,52.5460443254,117.4965270602,15.6690035423,56408.412752262,35049.9940237597,0.2584174588,100.5243911743,38658700.0,24021404.0,5,0.000178388,4.581,2458000.5,0.3608395420763826,1.446113232645548,2.19444062722522,342.1761524459237,635.187403705113,0.9242983959871311,221.0677479253228,1.967928069303965,2457817.4759556926,103.7310493980632,0.5667618688596204
24.7,0.0305179233,0.0682401509,30.5179232594,68.2401509401,0.0189629525,0.0424024508,100.1244233463,223.8850168104,13.353029391,48070.905807532,29869.3914446856,0.2697781988,104.9437179565,40358244.0,25077450.0,6,0.0391788,6.544,2458000.5,0.1810352252895704,0.908477406830618,6.71596102674566,59.50847217070891,316.278465944123,0.7440109948145525,150.6180808309372,1.072943818846684,2458056.7500819447,295.9740491985524,1.138237467180587
19.2,0.3841978911,0.8590926012,384.1978910643,859.0926012318,0.2387294278,0.5338152287,1260.4918089193,2818.5453698252,15.3905097196,55405.8349905704,34427.0311917797,0.0747820116,29.0902042389,11187230.0,6951422.5,0,0.0217859,3.31,2458000.5,0.6416977473668135,2.218745851239261,15.56481203437448,36.04510772675803,1207.145901933374,0.7949816365195642,65.99289309357262,3.642510065958959,2458296.8999046814,271.6064052285698,0.2982240998568784
27.8,0.0073207399,0.016369672,7.3207398935,16.3696720474,0.0045488955,0.0101716395,24.0181762721,53.70627484,10.0460544433,36165.7959960082,22472.0191842974,0.0018416712,0.7164101005,275510.09375,171194.03125,8,0.00132616,3.127,2456275.5,0.6304927186808977,2.551067766942374,0.570867059242748,256.3122628958826,1488.268946284653,0.9426381150236698,214.9962779802808,4.159497418861078,2456297.64700736,354.6428213332181,0.2418917635140555
20.2,0.2424124811,0.5420507863,242.4124811008,542.0507863358,0.1506280858,0.3368146392,795.3165644948,1778.3819018419,23.2942615396,83859.3415424718,52106.9336378764,0.3629725536,141.1963195801,54299924.0,33740408.0,0,0.14527,4.123,2457800.5,0.7618686952377934,1.449262747988161,38.852493944542,170.1279460009149,637.2636117936339,0.3451148291216817,224.5069680829373,2.55341066685464,2457735.5228191735,36.70660722586722,0.5649153558081697
23.6,0.0506471459,0.1132504611,50.6471458835,113.2504610618,0.0314706677,0.0703705522,166.1651821003,371.5566426699,6.7001951338,24120.7024817845,14987.6664948622,0.071327788,27.7465114594,10670486.0,6630332.5,6,0.0591346,3.941,2458000.5,0.4175176425193315,1.804832864556712,8.723637588332137,11.3018625787462,885.633248857604,1.051283301805581,15.04784629929403,2.558382427307842,2457992.8977311067,3.090237189099065,0.4064888038749349
24.2,0.0384197891,0.0859092601,38.4197891064,85.9092601232,0.0238729428,0.0533815229,126.0491808919,281.8545369825,8.3151037208,29934.3733949953,18600.0555131292,0.0261201027,10.1607198715,3907511.75,2428015.25,7,0.0326047,3.09,2458000.5,0.6066929202852236,2.660815018424456,3.681516056450581,136.6178179612041,1585.332823726421,1.046517384557742,179.4356038062015,4.27511265229117,2457864.9619103023,30.77821360969791,0.2270816541562535
20.0,0.2658,0.5943468684,265.8,594.3468684194,0.1651604118,0.369309908,872.047272,1949.9569797852,9.8224765059,35360.9154213216,21971.8976960984,0.2641618915,102.758972168,39518056.0,24555382.0,0,0.143959,3.602,2458000.5,0.4570654526247082,2.097729189410295,6.667337862373259,336.179424221893,1109.743369545708,1.138929647968416,319.1082482204115,3.056528730852174,2458374.301566513,238.7390241405182,0.3243993249965278
18.8,0.4619074603,1.0328564805,461.9074602816,1032.8564805039,0.2870159005,0.6417870641,1515.4444719902,3388.6368554964,14.814260152,53331.3365473634,33138.0185341104,0.4272122118,166.185546875,63910036.0,39711856.0,0,0.106536,4.127,2458000.5,0.4123021821101549,1.609074626770042,28.20256139437302,274.1542056839394,745.5258502852745,0.9456496469746708,293.7378511127561,2.272499606565414,2457910.6226229127,43.40004540286419,0.4828806403724921
19.1,0.4023045798,0.8995803882,402.3045798343,899.5803881691,0.2499803991,0.5589731654,1319.8969577037,2951.3793207207,8.0431643139,28955.3915301387,17991.7542538243,0.1939180554,75.4341201782,29009728.0,18025808.0,0,0.0271362,5.454,2458000.5,0.3186827308000716,1.139067554655481,2.164580371175535,309.4244756828483,444.0405676523329,0.7760663957721126,142.0919971946369,1.50206871353885,2458208.48370554,191.3799696491259,0.8107367349414492
